model,variant,budget_CU,run,spent_CU,wrong_winner,wrong_pair,wrong_or_missing_reachability,llm_env_winner_disagree,no_backward,parity_window_relative,parity_not_reported,unresolved_candidate_stop,all_15_optimized,over_confirmation,post_decision_spend_gt_100CU,lever_used,prior_ordered_fe_first,non_canonical_order,narrow_window_used,not_agent_stop,action_errors,malformed_turns,infra_retries,break_even_estimate,break_even_rel_error,unnecessary_CU_fraction,CU_after_stable_winner,why_stop,windows_built,sequence,trace
gpt-5.5-2026-04-23,anonymous,250,2,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: The industrial decision is stable under the stopping rule. Candidate_13 is feasible and lowest cost among optimized plausible contenders; all remain,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B250_r2_20260905T182340Z\trace.json
gpt-5.5-2026-04-23,anonymous,250,3,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,"agent STOP: S1, S2, and S3 are satisfied; the deterministic decision is stable. Remaining affordable actions have low expected decision value, and the useful MC","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_PROPERTY_UNCERTAINTY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B250_r3_20260905T182505Z\trace.json
gpt-5.5-2026-04-23,anonymous,250,4,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_PROPERTY_UNCERTAINTY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B250_r4_20260905T182642Z\trace.json
gpt-5.5-2026-04-23,anonymous,300,0,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,agent STOP: S1 is satisfied by feasible optimized candidate_13; S2 is satisfied because candidate_04 and candidate_05 were optimized and all other candidates ar,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B300_r0_20260905T182817Z\trace.json
gpt-5.5-2026-04-23,anonymous,300,1,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: Stopping rule satisfied: S1 feasible incumbent candidate_13 exists; S2 all candidates optimized or screened under the declared rule; S3 highest-acti,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B300_r1_20260905T182954Z\trace.json
gpt-5.5-2026-04-23,anonymous,300,2,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,agent STOP: Stopping rule satisfied: S1 candidate_13 is feasible and current lowest-cost candidate; S2 all candidates are either optimized or screened by the de,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B300_r2_20260905T183123Z\trace.json
gpt-5.5-2026-04-23,anonymous,300,3,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B300_r3_20260905T183310Z\trace.json
gpt-5.5-2026-04-23,anonymous,300,4,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,"agent STOP: S1, S2, and S3 are satisfied; no unresolved candidates remain under the declared screening rule; remaining affordable actions have low expected deci","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC READ_PROPERTY_UNCERTAINTY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B300_r4_20260905T183434Z\trace.json
gpt-5.5-2026-04-23,anonymous,500,0,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,agent STOP: Stopping rule satisfied: S1 candidate_13 is feasible and lowest among optimized candidates; S2 every candidate is optimized or screened as dominated,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B500_r0_20260905T183558Z\trace.json
gpt-5.5-2026-04-23,anonymous,500,1,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: Stopped because the deterministic industrial decision is stable under the stopping rule: candidate_13 is feasible and lowest cost among optimized pl,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B500_r1_20260905T183726Z\trace.json
gpt-5.5-2026-04-23,anonymous,500,2,366.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.07923497267759563,211.0,agent STOP: S1-S3 are satisfied. candidate_13 is feasible and nominally lowest cost; all other candidates are optimized among plausible higher-activity alternat,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B500_r2_20260905T183853Z\trace.json
gpt-5.5-2026-04-23,anonymous,500,3,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,agent STOP: Stopping rule satisfied: S1 feasible optimized winner exists; S2 no unresolved candidate remains under optimization plus declared activity/price scr,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B500_r3_20260905T184049Z\trace.json
gpt-5.5-2026-04-23,anonymous,500,4,218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,34.0,agent STOP: candidate_13 is the lowest-cost feasible optimized candidate among the non-dominated set; all other candidates are optimized or screened. candidate_,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B500_r4_20260905T184217Z\trace.json
gpt-5.5-2026-04-23,anonymous,800,0,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,211.0,"agent STOP: S1, S2 and S3 are satisfied; no remaining affordable action has meaningful expected value for changing the fixed-domain industrial decision.","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B800_r0_20260905T181141Z\trace.json
gpt-5.5-2026-04-23,anonymous,800,1,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,"agent STOP: S1, S2, and S3 are satisfied; best remaining expected decision value is below threshold for the frozen canonical industrial decision.","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B800_r1_20260905T181310Z\trace.json
gpt-5.5-2026-04-23,anonymous,800,2,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: Stopping rule satisfied: candidate_13 is feasible and lowest cost among optimized candidates; all other candidates are optimized and worse or screen,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW READ_PROPERTY_UNCERTAINTY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B800_r2_20260905T181446Z\trace.json
gpt-5.5-2026-04-23,anonymous,800,3,566.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,63.0,"agent STOP: Stopping rule satisfied: S1 feasible optimized lowest-cost candidate identified (candidate_13), S2 no unresolved candidates because all 15 were opti","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B800_r3_20260905T181604Z\trace.json
gpt-5.5-2026-04-23,anonymous,800,4,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,211.0,agent STOP: Stopping rule is satisfied: S1 candidate_13 is a feasible optimized lowest-cost candidate; S2 all 15 candidates have been optimized so none are unre,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B800_r4_20260905T181717Z\trace.json
gpt-5.5-2026-04-23,named,1200,0,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,443.0,agent STOP: Stopping rule satisfied: S1 Fe is a feasible optimized current lowest-cost candidate; S2 every candidate has been optimized; S3 the highest-activity,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B1200_r0_20260905T181911Z\trace.json
gpt-5.5-2026-04-23,named,1200,1,566.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,295.0,agent STOP: S1 satisfied by feasible optimized Fe; S2 satisfied because every candidate was optimized; S3 satisfied because highest-activity Ru differs from Fe ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY READ_PROPERTY_UNCERTAINTY STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B1200_r1_20260905T182036Z\trace.json
gpt-5.5-2026-04-23,named,1200,2,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,443.0,"agent STOP: All candidates were optimized in the full admissible process window, so there are no unresolved candidates. Fe is the deterministic lowest-cost feas","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES READ_PROPERTY_UNCERTAINTY COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B1200_r2_20260905T182207Z\trace.json
gpt-5.5-2026-04-23,named,1200,3,366.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.07923497267759563,211.0,"agent STOP: S1 Fe is feasible and current lowest cost; S2 all candidates are optimized or screened by the declared rule; S3 Ru, the highest-activity candidate, ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B1200_r3_20260905T182343Z\trace.json
gpt-5.5-2026-04-23,named,1200,4,1091.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.34555453712190654,820.0,"agent STOP: Stopping is allowed because all candidates were optimized or found infeasible, Fe is the deterministic lowest-cost feasible candidate, and the requi","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B1200_r4_20260905T182529Z\trace.json
gpt-5.5-2026-04-23,named,2000,0,1303.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.2893323100537222,1032.0,"agent STOP: Stopping rule satisfied: S1 Fe is a feasible optimized lowest-cost candidate; S2 every candidate has been optimized, leaving no unresolved candidate","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B2000_r0_20260905T182718Z\trace.json
gpt-5.5-2026-04-23,named,2000,1,566.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,295.0,agent STOP: Stopping rule satisfied: S1 Feasible optimized candidate exists and Fe is lowest cost; S2 no unresolved candidates remain because all candidates wer,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW READ_PROPERTY_UNCERTAINTY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B2000_r1_20260905T182847Z\trace.json
gpt-5.5-2026-04-23,named,2000,2,857.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.0338389731621937,702.0,"agent STOP: S1 satisfied (Fe feasible optimized deterministic cost leader), S2 satisfied (frontier activity leaders Ru/Os optimized; all other candidates screen","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B2000_r2_20260905T183018Z\trace.json
gpt-5.5-2026-04-23,named,2000,3,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,443.0,agent STOP: Stopping rule satisfied: S1 Fe is feasible and has the lowest nominal full-window optimized canonical cost; S2 every candidate was optimized on the ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\named\E_llm_agent_named_B2000_r3_20260905T183142Z\trace.json
